website,industry,sector,fullTimeEmployees,auditRisk,boardRisk,previousClose,open,dayLow,dayHigh,dividendRate,dividendYield,payoutRatio,trailingPE,forwardPE,marketCap,priceToSalesTrailing12Months,enterpriseValue,profitMargins,priceToBook,trailingEps,longName,freeCashflow,symbol
https://www.nokia.com,Communication Equipment,Technology,86896,1.0,1.0,4.12,4.09,4.06,4.1,0.12,0.0269,0.1041,4.903615,8.479167,22640.068607999998,0.8905699,21558.56896,0.16981001,1.0651662,0.83,Nokia Oyj,206.0,NOK
https://www.remedygames.com,Electronic Gaming & Multimedia,Communication Services,334,,,24.5,24.3,24.2,24.7,0.1,0.0041,,,303.125,326.64992,7.4940333,281.64799999999997,-0.0396,3.6910198,-0.13,Remedy Entertainment Oyj,0.5101249999999999,REMEDY.HE
https://kempower.com,Electrical Equipment & Parts,Industrials,375,,,31.14,31.14,30.78,31.82,,,0.0,529.3334,66.16667,1760.0661759999998,16.981894,1701.718016,0.03428,17.498623,0.06,Kempower Oyj,-14.113636999999999,KEMPOWR.HE
https://www.saabgroup.com,Aerospace & Defense,Industrials,19651,3.0,8.0,5.37e-05,5.36e-05,5.17e-05,5.36e-05,5e-07,0.0089,0.276,30.833332,23.46413,76661.62892799999,1.7315662,73279.111168,0.058119997,2.6244276,19.2,Saab AB (publ),4922.625024,SAAB-B.ST
