state,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
MD,Aerospace & Defense,Industrials,116000,3,4,1,7,3,1680307200,1672444800,2,464.45,465.04,464.55,471.0499,464.45,465.04,464.55,471.0499,12.0,0.025799999,1685491200,0.53139997,2.6,0.666782,21.553368,16.75009,766996,766996,1324363,1293180,1293180,470.06,470.44,1200,1300,119753744384,373.67,508.1,1.8104457,478.9892,454.6454,11.6,0.024975779,USD,130783150080,0.08599,215140576,254519008,1912379,2756205,1678838400,1681430400,0.0076,0.00068000006,0.78057,1.28,0.0089,0,37.976,12.389667,1672444800,1703980800,1679788800,-0.025,5688000000,21.83,28.09,1.57,2:1,915408000,1.977,15.071,0.07808542,0.0033931732,3.0,1677542400,NYQ,EQUITY,LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,221149800,America/New_York,EDT,c88f1145-2517-3402-b701-ff8fcf649d0c,finmb_285827,-14400000,470.51,579.0,371.0,509.24,514.0,2.7,hold,21,2440000000,9.635,8677999616,15600000000,1.072,1.304,66146000896,161.725,254.114,0.0887,0.57899,8387000000,4343625216,7955999744,0.026,0.011,0.12887,0.13119,0.113850005,USD,3.6084
